"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500"
"37063000010",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,7,9,9,12,12,9,1,1
"37125000PHC",13,14,8,11,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,11,5,2,2,2,4,1,1,6,6
"3716300HERR",11,2,14,9,14,3,14,8,9,11,3,5,6,4,12,6,11,3,12,7,7,8,13,6,7,4,9,6,1,4,4
"370210039.3",7,10,13,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370210039.2",7,10,10,13,13,2,2,12,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3704700P25B",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,4,4,9,6,4,6,6
"37063000019",2,11,4,11,1,14,10,10,14,7,5,6,11,10,9,9,3,8,8,5,13,6,6,7,13,1,12,12,9,1,1
"37063000018",2,8,4,2,1,14,10,10,14,7,5,6,11,10,5,9,5,8,8,3,13,6,6,7,13,9,12,12,9,1,1
"37063000017",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,5,8,8,5,13,6,6,7,9,9,12,12,9,1,1
"3716300LAKE",4,6,14,4,3,3,14,9,9,4,9,12,6,4,12,6,6,6,14,14,7,8,8,8,7,4,9,6,4,4,4
"37183002-06",5,9,11,2,4,6,10,14,5,9,12,11,3,3,9,3,5,8,5,3,8,1,3,7,13,13,6,2,2,1,11
"37183002-05",5,9,11,2,4,6,10,14,5,2,12,6,3,10,9,3,5,8,8,3,8,1,3,7,6,9,11,2,2,1,11
"37183002-04",6,5,11,2,4,6,10,14,5,7,12,11,3,3,9,9,5,7,3,3,8,1,3,7,13,13,6,2,2,1,1
"37111T.COVE",12,3,13,10,2,2,2,2,7,13,10,13,8,9,13,8,13,10,4,2,2,10,10,14,10,10,7,7,8,8,8
"37119000023",8,13,12,12,7,11,11,11,4,8,4,8,4,9,2,2,12,4,10,10,4,4,9,5,5,5,10,10,7,5,14
"37063000005",2,8,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,7,9,1,12,12,9,1,5
"37119000022",8,13,12,12,10,11,11,11,4,8,4,8,2,2,2,14,9,4,10,11,4,14,9,9,11,5,5,5,5,5,7
"37063000004",2,11,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,1,3,12,9,1,5
"37119000021",8,13,12,12,10,11,11,11,4,8,4,8,2,2,2,14,9,12,6,10,4,14,9,9,11,5,5,5,5,5,7
"37063000003",2,11,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,7,9,1,12,12,9,1,5
"37119000020",8,13,7,12,10,11,11,11,4,8,8,8,2,2,2,14,9,12,6,11,4,14,9,9,11,5,5,5,5,5,14
"37063000002",2,11,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,1,12,12,9,1,5
"37063000001",2,11,4,2,1,14,10,10,14,7,5,6,11,10,9,9,3,8,8,5,13,6,6,7,13,1,12,12,9,1,1
"37115LAUREL",7,10,10,13,13,2,2,2,7,13,10,13,13,13,4,13,13,13,4,2,11,10,10,10,14,10,8,8,8,10,10
"370150000MH",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,13,7,13,1,9,12,13,13,9,9
"37119000029",8,13,12,12,10,11,12,11,11,8,8,8,2,14,2,14,9,12,6,11,14,14,12,9,5,14,5,5,5,7,14
"37119000028",8,13,12,12,10,11,12,11,11,8,8,8,4,14,2,14,9,4,10,11,14,14,9,5,5,14,10,5,5,7,14
"37119000027",8,13,12,12,10,11,12,11,4,8,4,8,4,2,2,14,9,4,10,11,14,14,9,5,5,14,5,5,5,7,14
"37063000009",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,6,12,12,9,14,1
"37119000026",10,13,12,12,10,11,12,11,4,8,4,9,4,14,2,2,12,4,10,10,14,4,9,5,5,11,10,10,7,7,7
"37063000008",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,7,9,1,12,12,9,1,1
"37119000025",8,13,12,12,10,11,11,11,4,8,4,8,4,14,2,2,12,4,10,10,4,4,9,5,5,5,5,10,7,5,7
"37063000007",2,8,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,7,13,1,12,12,9,1,1
"37119000024",8,13,12,12,10,11,11,11,4,8,4,8,4,14,2,2,12,4,10,10,4,4,9,5,5,5,5,10,7,5,14
"37063000006",2,8,11,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,7,9,1,3,12,9,1,1
"37055000HAT",9,4,5,6,8,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"371010PR11B",5,2,2,8,14,6,8,8,8,9,6,14,12,5,3,5,6,6,5,7,1,1,13,6,13,13,11,9,3,2,11
"371010PR11A",11,2,2,8,14,6,8,3,8,9,2,12,12,5,3,5,6,6,5,7,1,12,3,6,13,4,11,9,3,2,11
"37119000012",8,13,12,12,10,11,11,11,4,8,4,8,4,14,2,2,12,4,10,10,4,4,9,5,5,5,5,10,7,5,7
"37063000038",2,8,4,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,2,3,12,9,1,5
"37119000011",8,13,12,12,10,11,12,11,4,8,4,8,2,2,2,2,12,4,10,10,4,4,9,9,5,5,5,5,5,5,14
"37063000037",2,11,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,3,5,13,6,6,7,9,1,3,12,9,1,1
"37119000010",8,13,12,12,10,11,11,11,4,8,4,8,2,2,2,14,9,12,6,11,4,14,9,9,11,5,5,5,5,5,7
"37063000036",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,6,12,12,9,1,1
"3707900SHIN",9,4,5,9,8,9,3,8,8,3,3,14,14,5,1,6,1,6,7,1,3,13,7,13,3,12,13,4,6,11,2
"3716100010A",12,3,13,10,13,12,7,12,1,13,13,4,9,9,13,8,10,10,2,4,2,9,14,10,10,8,8,8,10,8,8
"37063000033",2,8,11,11,4,14,10,10,14,7,5,6,11,10,5,3,3,8,8,5,1,12,6,3,9,6,12,12,9,14,1
"37063000032",6,5,11,11,1,6,10,10,5,7,12,11,3,10,9,9,5,8,8,3,8,1,6,7,13,9,12,12,9,1,1
"3703100MHD4",4,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,1,5,3,7,13,3,12,13,13,6,9,9
"37063000031",5,9,11,11,1,14,10,10,14,7,12,6,11,10,9,3,5,8,8,3,1,1,6,7,13,9,12,12,9,1,1
"3703100MHD3",4,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,1,5,3,7,13,3,12,13,13,6,9,9
"3703100MHD2",4,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,12,13,13,6,9,9
"37119000019",8,13,7,12,12,13,11,11,4,8,8,8,2,2,14,14,9,12,6,11,4,14,9,9,11,5,5,5,5,7,7
"3703100MHD1",4,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,12,13,13,6,9,9
"37045OAKGRV",12,3,1,1,7,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,7,7,10,8,8
"37119000018",8,13,7,12,10,11,11,1,4,8,8,8,2,2,2,14,9,12,6,11,14,14,12,9,11,5,5,5,5,7,7
"37119000017",8,1,7,12,10,11,12,1,4,8,8,8,2,2,2,14,9,12,6,11,14,14,12,9,11,14,5,5,5,5,14
"37119000016",8,13,12,12,10,11,12,11,4,8,4,8,4,14,2,2,12,4,10,10,4,4,9,5,5,5,10,10,7,5,7
"37119000015",8,13,12,12,10,11,12,11,11,8,4,8,4,2,2,14,9,12,6,11,14,14,12,9,11,14,5,5,5,7,14
"37119000014",8,13,12,12,10,11,11,11,4,8,4,8,4,14,2,14,9,12,6,11,14,14,12,9,5,14,5,5,5,5,14
"37119000013",8,13,12,12,10,11,11,11,4,8,4,8,2,2,2,14,9,4,10,11,14,14,12,9,11,5,5,5,5,5,14
"37063000039",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,6,12,12,9,1,1
"3719500PROL",6,4,4,9,9,9,3,8,8,9,6,14,1,12,3,5,5,6,7,1,5,13,13,13,6,13,6,2,6,2,2
"3710900DV08",12,3,1,10,7,10,7,12,1,1,13,4,9,9,4,10,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37143NEW-HO",9,5,5,6,8,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37081000PG2",1,11,9,5,5,5,1,4,2,12,9,2,7,6,7,7,14,14,13,6,9,11,5,2,2,3,3,11,12,3,5
"37081000PG1",1,11,9,5,11,5,1,4,2,12,9,2,7,6,7,7,14,14,13,6,9,11,5,2,2,3,3,11,12,3,5
"37063000041",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,6,12,12,9,14,1
"37063000040",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,6,12,12,9,1,1
"3714100NB01",4,6,14,4,3,3,14,9,6,6,3,5,6,4,12,6,6,6,14,14,7,8,8,4,3,12,9,6,6,6,6
"37051EO61-2",11,2,14,9,3,3,14,9,9,11,2,12,6,4,1,6,11,3,12,7,7,2,4,8,7,4,2,1,4,4,4
"371010PR10A",11,2,14,8,14,6,8,8,8,9,6,14,12,5,3,5,6,6,5,7,1,1,13,6,6,13,11,9,3,2,2
"37051EO61-1",11,2,6,9,1,3,14,9,9,11,2,12,6,11,1,11,11,3,12,7,7,2,4,8,7,7,2,1,1,4,4
"37065000301",6,5,5,6,9,8,6,6,3,9,6,14,1,12,11,1,1,9,1,12,5,13,1,1,3,9,12,4,13,9,9
"3713300ML23",9,4,14,6,8,9,6,6,6,6,11,5,14,1,11,6,6,9,7,1,3,3,8,4,3,12,13,13,6,9,9
"3716100009A",7,10,10,13,13,2,7,12,1,10,13,4,13,13,13,13,13,10,2,2,11,10,10,10,14,10,8,8,10,8,8
"370870000WW",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3703900HIWA",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37063000027",2,8,9,11,1,14,10,10,14,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,1,5
"37063000026",6,5,4,2,4,14,10,10,5,7,5,6,11,10,9,9,3,11,3,5,13,6,1,1,1,9,3,12,9,1,1
"3708100SMAD",1,11,9,14,5,5,1,13,2,14,14,2,7,7,7,7,8,14,13,9,12,5,2,2,2,1,1,4,13,14,13
"37063000025",6,5,4,2,4,14,10,10,5,7,5,6,11,10,5,9,3,8,3,5,13,6,1,1,1,9,3,12,9,1,1
"37063000024",2,11,4,2,1,14,10,10,14,7,5,6,11,10,5,9,3,8,8,5,13,6,6,3,9,1,3,12,9,1,5
"37063000023",2,11,4,2,1,14,10,10,14,7,5,6,11,10,9,9,3,8,3,5,13,6,1,1,9,1,12,12,9,1,1
"37063000022",2,11,4,11,1,14,10,10,14,7,5,6,11,10,9,9,3,8,8,5,13,6,6,7,13,1,12,12,9,1,1
"37063000021",2,11,4,11,1,14,10,10,14,7,5,6,11,10,9,9,3,8,8,5,13,6,6,7,13,1,12,12,9,1,1
"37063000020",2,8,4,11,1,14,10,10,14,7,5,6,11,10,9,9,3,8,8,5,13,6,6,7,13,1,12,12,9,1,1
"37045LAWNDL",12,3,1,1,7,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,7,7,10,8,8
"370130AUROR",9,4,5,6,8,8,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,9,12,13,6,9,9
"371010PR10B",5,9,2,8,14,6,8,8,5,9,6,14,12,5,3,5,6,6,5,8,1,1,13,6,13,13,11,9,3,2,2
"370530000CB",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37063000029",6,5,4,2,1,14,10,10,14,7,6,6,11,12,9,9,3,8,3,3,13,6,1,7,13,9,12,12,9,1,1
"37063000028",6,5,4,2,4,14,10,10,5,7,5,6,11,10,9,9,3,8,3,5,13,6,1,1,1,9,12,12,9,1,1
"3713300BC21",4,4,14,6,8,9,6,6,6,6,11,3,14,1,11,6,6,9,7,1,3,3,8,4,3,12,13,13,6,9,9
"3710100PR30",11,2,14,8,14,6,8,8,8,9,6,14,12,5,1,5,6,6,7,7,1,1,13,6,6,13,11,9,3,2,2
"370210070.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370530000CJ",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"370530000CI",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37135000UNC",2,8,9,14,1,14,10,10,14,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,4,12,9,14,5
"370530000CH",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"3710100PR38",11,2,14,8,14,3,14,8,8,11,3,12,12,5,1,6,6,6,7,1,7,8,13,6,7,4,9,9,1,4,2
"3710100PR37",11,2,14,8,14,9,14,8,9,11,2,12,12,5,1,6,6,6,12,7,5,13,13,6,7,4,9,9,3,2,11
"3710100PR36",11,2,14,9,9,9,8,8,8,9,6,14,12,5,1,5,5,6,7,1,5,13,13,6,6,13,9,9,3,2,2
"3710100PR35",11,2,14,8,14,3,14,8,8,11,2,12,12,5,1,11,11,3,12,7,7,8,13,6,7,4,9,9,1,4,4
"3710100PR34",11,2,2,8,14,6,8,8,8,9,2,12,12,5,1,5,6,6,5,7,1,12,3,6,13,4,11,2,3,2,11
"3710100PR33",2,2,2,8,14,9,9,3,9,11,2,12,12,5,1,11,6,6,12,8,7,8,13,6,7,6,11,9,1,4,4
"3710100PR32",11,2,14,8,9,6,8,8,8,9,6,14,12,5,3,5,6,6,5,8,8,1,13,6,6,13,11,9,3,2,2
"3719500PRSA",6,6,4,9,9,8,3,8,8,9,6,14,14,12,1,5,5,6,1,12,5,13,7,1,3,12,6,4,3,11,2
"370510G9B-2",11,14,6,4,3,3,14,3,9,11,2,12,12,4,12,11,11,3,12,7,7,2,4,8,4,7,2,1,4,4,4
"370510G9B-1",11,14,6,4,3,1,9,3,9,4,2,12,12,4,6,11,11,3,12,7,7,2,4,8,4,7,2,1,1,4,4
"3710100PR20",6,4,4,8,9,9,3,8,8,9,6,14,1,12,3,5,5,6,5,1,8,1,13,7,6,13,11,9,3,2,2
"370870000WE",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3714100CS04",4,6,14,4,3,3,14,9,6,6,3,5,6,4,12,6,6,6,14,14,7,8,8,4,7,4,9,6,6,6,6
"3707500EAST",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370870000WC",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370870000WO",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,4,2,11,10,10,10,14,10,8,8,8,10,10
"3710100PR28",11,2,14,8,14,9,14,8,8,11,2,12,12,5,1,6,6,6,12,7,5,13,13,6,13,4,11,9,3,2,11
"3710100PR26",11,2,14,8,14,9,14,8,8,11,6,12,12,5,1,6,6,6,7,7,5,13,13,6,13,4,9,9,3,2,2
"3710100PR25",11,2,14,8,9,9,8,8,8,9,6,14,12,5,1,5,6,6,7,7,8,1,13,6,6,13,9,9,3,2,2
"3710100PR24",11,2,14,8,9,6,8,8,8,9,6,14,12,5,1,5,6,6,7,7,8,13,13,6,6,13,9,9,3,2,2
"3710100PR22",11,2,14,8,9,9,14,8,8,11,6,5,12,5,1,6,6,6,7,1,8,13,13,6,6,13,9,2,3,2,2
"3710100PR21",11,2,14,9,9,9,8,8,8,9,6,14,12,5,1,5,5,6,7,1,8,13,13,6,6,13,9,9,3,2,2
"3706100CALY",11,2,14,9,9,9,3,9,8,3,3,5,14,5,12,6,6,6,7,1,3,13,8,8,7,13,9,6,6,11,2
"3710900NB35",12,3,1,1,7,10,7,12,1,1,13,4,9,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"370150000IW",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,13,7,1,1,9,12,4,13,9,9
"37183020-17",2,9,11,11,4,14,9,10,14,7,5,6,11,10,5,3,3,8,8,3,1,12,3,3,9,2,2,9,9,2,5
"37183020-16",2,8,11,11,1,14,9,10,14,7,5,6,11,10,5,3,3,8,8,3,1,12,6,3,9,2,2,9,9,14,5
"37183020-15",2,8,11,11,1,14,10,10,14,7,5,6,11,10,5,3,3,8,8,3,1,12,6,3,9,2,4,12,9,14,1
"37183020-14",2,8,11,11,1,14,9,3,14,7,5,1,5,5,5,9,3,8,8,3,1,12,6,3,9,2,2,12,9,2,5
"37183020-12",2,8,11,11,14,14,9,3,14,2,5,6,11,3,5,11,11,8,8,3,1,12,6,3,9,2,2,9,9,2,5
"37183020-11",2,8,11,11,1,14,9,3,14,2,2,1,5,5,5,11,11,8,8,3,1,12,6,3,9,2,2,9,9,14,5
"370130PSJW3",9,4,5,6,8,8,6,6,3,3,11,3,14,1,11,1,1,11,1,12,5,3,7,13,1,12,12,13,13,9,9
"371471403A1",9,6,5,9,8,9,3,8,3,3,11,3,14,12,1,5,1,11,7,12,3,13,7,1,3,12,13,13,6,11,9
"3703100EMIS",4,4,14,6,8,9,6,6,6,6,11,3,14,1,11,1,6,9,7,1,3,3,7,13,3,12,13,13,6,9,9
"37143NICANO",9,5,5,6,9,8,6,6,3,3,6,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37183020-05",2,9,11,11,14,1,8,14,14,2,5,6,3,3,9,9,7,7,8,8,1,12,3,3,9,6,11,9,3,2,11
"37183020-04",2,9,11,11,4,14,9,14,14,7,5,6,11,3,5,9,3,8,8,3,1,12,6,3,9,6,11,9,9,2,5
"37183020-03",2,9,11,11,4,1,9,14,14,2,5,6,11,3,9,9,7,7,8,3,1,12,3,3,9,6,11,9,2,2,11
"3716100005A",12,3,10,13,13,2,7,12,1,13,13,4,9,9,13,8,10,10,2,4,11,10,10,10,14,8,8,8,10,8,8
"37183020-01",2,8,11,11,14,1,9,14,14,2,5,6,11,3,9,9,7,7,8,8,1,12,6,3,9,6,11,12,3,2,11
"3713701AL-A",9,4,5,6,8,8,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,12,12,13,6,9,9
"37183020-09",2,9,11,11,14,1,9,14,14,2,5,6,11,3,9,9,7,7,8,8,1,12,3,3,9,6,11,9,2,2,11
"37183020-08",2,8,11,11,4,1,9,14,14,2,5,1,5,5,9,9,7,8,8,3,1,12,6,3,9,6,11,9,9,2,5
"3719700SFAL",3,12,13,10,2,12,5,5,10,14,7,7,10,8,8,4,8,2,11,9,9,11,11,12,12,3,1,3,11,12,12
"370150000SN",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,13,1,1,1,9,12,4,13,9,9
"370210004.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3707900ARBA",9,6,5,9,8,9,3,8,8,3,3,14,14,5,1,5,1,6,7,1,3,13,7,13,3,12,13,4,6,9,2
"37183020-10",2,9,11,11,4,14,9,14,14,7,5,1,5,5,5,3,3,8,8,3,1,12,3,3,9,2,2,9,9,2,5
"37129000M04",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37129000M03",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37129000M02",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"3703100BCRK",4,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,1,3,3,7,13,3,12,13,13,6,9,9
"3716100004A",12,10,13,10,2,12,2,12,1,10,13,4,9,9,13,13,13,10,2,4,2,10,10,10,14,10,7,7,8,8,8
"37129000M07",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37129000M06",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"370150000W2",9,5,5,6,9,8,6,6,3,3,11,14,1,1,11,1,1,9,1,12,5,13,1,1,1,9,12,4,13,9,9
"370150000W1",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,1,1,1,9,12,13,13,9,9
"370870000SA",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370150000WD",9,5,5,6,9,8,6,6,3,3,11,14,1,1,11,1,1,9,1,12,5,13,1,1,1,9,12,4,13,9,9
"3703300STON",1,11,9,14,5,5,1,13,2,14,14,2,7,10,9,9,3,11,3,9,12,6,1,2,1,1,1,11,13,14,5
"37023000012",14,3,13,10,2,10,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37023000011",14,3,13,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"370150000WH",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,13,7,13,1,9,12,4,13,9,9
"371471403A2",9,6,5,9,8,9,3,8,3,3,11,3,14,12,1,1,1,9,7,12,3,13,7,1,3,12,13,13,13,9,9
"37023000019",12,3,13,10,2,12,7,2,1,13,10,13,8,9,4,8,10,10,4,2,2,9,14,14,14,8,7,7,8,8,8
"37023000018",14,3,13,10,2,12,7,2,1,13,13,13,8,9,4,8,13,10,4,4,2,9,14,14,10,8,7,14,10,8,8
"37023000015",14,3,13,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37023000014",14,3,13,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37023000013",14,3,13,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"371150SOUTH",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,4,2,11,10,10,10,14,10,8,8,8,10,10
"371070000FC",9,6,5,9,8,9,3,8,8,3,3,5,14,1,1,6,1,9,7,1,3,13,7,13,3,12,13,4,6,9,2
"3716100006A",7,10,10,10,13,2,2,12,7,10,10,4,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3705100AL51",11,6,6,4,3,3,14,9,9,4,9,12,6,4,12,11,11,3,12,7,7,2,4,8,4,7,9,6,4,4,4
"3701300OLDF",9,4,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,11,1,12,5,3,7,13,1,12,13,13,13,9,9
"37023000001",14,3,13,10,2,12,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"370210047.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37025011-02",13,1,7,7,6,7,12,11,11,5,4,9,4,14,2,2,4,2,13,13,10,7,11,11,8,14,4,11,12,3,3
"37025011-01",10,1,7,7,10,7,12,11,11,5,4,9,4,14,2,2,4,1,13,13,10,7,11,5,5,14,4,11,12,3,3
"3714700800B",9,6,5,9,8,9,3,8,8,3,3,3,14,12,1,5,1,6,7,12,3,13,7,1,3,12,13,4,3,11,9
"3714700800A",6,6,5,9,9,9,3,8,8,9,3,3,14,12,1,5,1,6,7,12,3,13,1,1,3,12,13,4,3,11,2
"3714900WO06",7,10,10,13,13,2,2,12,7,10,13,4,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370210034.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37023000003",14,3,13,10,2,10,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37183007-09",5,9,2,8,4,6,8,14,5,2,12,11,3,3,9,3,7,8,5,8,8,1,3,7,6,6,6,2,2,1,11
"3703900ANSW",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37183007-11",5,9,2,8,4,6,8,14,5,9,12,11,3,3,9,3,5,8,8,3,8,1,3,7,13,9,11,2,2,1,11
"37183007-10",5,9,2,8,4,6,8,14,5,2,12,11,3,3,9,3,7,8,8,3,8,12,3,7,13,6,11,2,2,1,11
"3703100HAIS",9,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,12,13,13,6,9,9
"370130000HB",9,4,5,6,8,8,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"370210017.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37023000034",12,3,13,10,2,12,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,8,8,8
"3711700000J",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,1,1,9,12,13,13,9,9
"37023000031",12,3,13,10,2,12,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37183007-13",5,9,2,2,4,6,8,14,5,9,12,11,3,3,9,3,5,8,8,3,8,1,3,7,13,9,11,2,2,1,11
"37183007-12",5,9,2,8,4,6,8,14,5,2,12,11,3,3,9,3,7,8,8,3,8,1,3,7,13,6,11,2,2,1,11
"37023000039",12,3,13,10,2,12,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37023000038",12,3,13,10,2,12,7,12,1,13,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"370530000KI",9,5,5,6,9,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37023000036",14,3,13,10,2,12,7,12,1,1,13,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
